----------------------------
🐧交流群：797966284
💬公众号：DIYP
----------------------------

香港HK,#genre#
凤凰中文台,http://url.cdnhs.store:47767/hstw.php?id=MytvPhoenixChinese#http://url.cdnhs.store:47767/hstw.php?id=PCC#http://url.cdnhs.store:47767/hstw.php?id=MytvPhoenixChinese#http://url.cdnhs.store:47767/hstw.php?id=PCC#http://url.cdnhs.store:47767/hstw.php?id=MytvPhoenixChinese#http://url.cdnhs.store:47767/hstw.php?id=PCC#http://url.cdnhs.store:47767/hstw.php?id=MytvPhoenixChinese#http://url.cdnhs.store:47767/hstw.php?id=PCC
星空卫视,http://url.cdnhs.store:47767/hstw.php?id=STARXingKong#http://url.cdnhs.store:47767/hstw.php?id=STARXingKong#http://url.cdnhs.store:47767/hstw.php?id=STARXingKong#http://url.cdnhs.store:47767/hstw.php?id=STARXingKong
Now華劇台,http://url.cdnhs.store:47767/hstw.php?id=NowChineseDramaChannelHKBG#http://url.cdnhs.store:47767/hstw.php?id=NowChineseDramaChannelHK#http://url.cdnhs.store:47767/hstw.php?id=NowChineseOperaHK#http://url.cdnhs.store:47767/hstw.php?id=NowChineseDramaChannelHKBG#http://url.cdnhs.store:47767/hstw.php?id=NowChineseDramaChannelHK#http://url.cdnhs.store:47767/hstw.php?id=NowChineseOperaHK#http://url.cdnhs.store:47767/hstw.php?id=NowChineseDramaChannelHKBG#http://url.cdnhs.store:47767/hstw.php?id=NowChineseDramaChannelHK#http://url.cdnhs.store:47767/hstw.php?id=NowChineseOperaHK#http://url.cdnhs.store:47767/hstw.php?id=NowChineseDramaChannelHKBG#http://url.cdnhs.store:47767/hstw.php?id=NowChineseDramaChannelHK#http://url.cdnhs.store:47767/hstw.php?id=NowChineseOperaHK
Now劇集台,http://url.cdnhs.store:47767/hstw.php?id=ViuchannelHKBG#http://url.cdnhs.store:47767/hstw.php?id=ViuchannelHK#http://url.cdnhs.store:47767/hstw.php?id=NowDramaSeriesHK#http://url.cdnhs.store:47767/hstw.php?id=ViuchannelHKBG#http://url.cdnhs.store:47767/hstw.php?id=ViuchannelHK#http://url.cdnhs.store:47767/hstw.php?id=NowDramaSeriesHK#http://url.cdnhs.store:47767/nowtv.php?id=11#http://url.cdnhs.store:47767/hstw.php?id=ViuchannelHKBG#http://url.cdnhs.store:47767/hstw.php?id=ViuchannelHK#http://url.cdnhs.store:47767/hstw.php?id=NowDramaSeriesHK#http://url.cdnhs.store:47767/hstw.php?id=ViuchannelHKBG#http://url.cdnhs.store:47767/hstw.php?id=ViuchannelHK#http://url.cdnhs.store:47767/hstw.php?id=NowDramaSeriesHK
TVB功夫台,http://url.cdnhs.store:47767/hstw.php?id=AsiaActionHK#http://url.cdnhs.store:47767/hstw.php?id=AsiaActionCN#http://url.cdnhs.store:47767/hstw.php?id=AsiaActionHK#http://url.cdnhs.store:47767/hstw.php?id=AsiaActionCN#http://url.cdnhs.store:47767/hstw.php?id=AsiaActionHK#http://url.cdnhs.store:47767/hstw.php?id=AsiaActionCN#http://url.cdnhs.store:47767/hstw.php?id=AsiaActionHK#http://url.cdnhs.store:47767/hstw.php?id=AsiaActionCN
香港卫视HKS,http://url.cdnhs.store:47767/hstw.php?id=HKS#http://url.cdnhs.store:47767/hstw.php?id=NHKS#http://url.cdnhs.store:47767/hstw.php?id=HKS#http://url.cdnhs.store:47767/hstw.php?id=HKS#http://url.cdnhs.store:47767/hstw.php?id=NHKS#http://url.cdnhs.store:47767/hstw.php?id=HKS
RTHK 33,http://url.cdnhs.store:47767/hstw.php?id=rthk33hd#http://url.cdnhs.store:47767/hstw.php?id=rthk33hd
RTHK 34,http://url.cdnhs.store:47767/hstw.php?id=rthk34hd#http://url.cdnhs.store:47767/hstw.php?id=rthk34hd
RTHK 35,http://url.cdnhs.store:47767/hstw.php?id=rthk35hd#http://url.cdnhs.store:47767/hstw.php?id=rthk35hd
NOW跑马台,http://url.cdnhs.store:47767/hstw.php?id=88horseracing#http://url.cdnhs.store:47767/hstw.php?id=Now668HK#http://url.cdnhs.store:47767/hstw.php?id=88horseracing#http://url.cdnhs.store:47767/hstw.php?id=Now668HK
MyTV千禧经典台,http://url.cdnhs.store:47767/hstw.php?id=MytvClassic#http://url.cdnhs.store:47767/hstw.php?id=TVBClassicHK#http://url.cdnhs.store:47767/hstw.php?id=MytvClassic#http://url.cdnhs.store:47767/hstw.php?id=TVBClassicHK
Kix,http://url.cdnhs.store:47767/hstw.php?id=MytvKIX#http://url.cdnhs.store:47767/hstw.php?id=KIXHK#http://url.cdnhs.store:47767/hstw.php?id=KIXBG#http://url.cdnhs.store:47767/hstw.php?id=CKIX#http://url.cdnhs.store:47767/hstw.php?id=MytvKIX#http://url.cdnhs.store:47767/hstw.php?id=KIXHK#http://url.cdnhs.store:47767/hstw.php?id=KIXBG#http://url.cdnhs.store:47767/hstw.php?id=CKIX
黃金華劇台,http://url.cdnhs.store:47767/hstw.php?id=MytvGoldenChineseDrama#http://url.cdnhs.store:47767/hstw.php?id=NowChineseDramaChannelHKBG#http://url.cdnhs.store:47767/hstw.php?id=NowChineseDramaChannelHK#http://url.cdnhs.store:47767/hstw.php?id=MytvGoldenChineseDrama#http://url.cdnhs.store:47767/hstw.php?id=NowChineseDramaChannelHKBG#http://url.cdnhs.store:47767/hstw.php?id=NowChineseDramaChannelHK
TVBSuperFree,http://url.cdnhs.store:47767/hstw.php?id=MytvSuperFree#http://url.cdnhs.store:47767/hstw.php?id=TVBSuperfreeHKBG#http://url.cdnhs.store:47767/hstw.php?id=TVBSuperfreeHK#http://url.cdnhs.store:47767/hstw.php?id=CWIN#http://url.cdnhs.store:47767/hstw.php?id=MytvSuperFree#http://url.cdnhs.store:47767/hstw.php?id=TVBSuperfreeHKBG#http://url.cdnhs.store:47767/hstw.php?id=TVBSuperfreeHK#http://url.cdnhs.store:47767/hstw.php?id=CWIN
澳視澳門,http://url.cdnhs.store:47767/hstw.php?id=tdmch91#http://url.cdnhs.store:47767/hstw.php?id=tdmch91
澳視葡文,http://url.cdnhs.store:47767/hstw.php?id=tdmch92#http://url.cdnhs.store:47767/hstw.php?id=tdmch92
澳門体育频道,http://url.cdnhs.store:47767/hstw.php?id=tdmch93#http://url.cdnhs.store:47767/hstw.php?id=tdmch93
澳門資訊,http://url.cdnhs.store:47767/hstw.php?id=tdmch94#http://url.cdnhs.store:47767/hstw.php?id=tdmch94
澳門綜藝,http://url.cdnhs.store:47767/hstw.php?id=tdmch95#http://url.cdnhs.store:47767/hstw.php?id=tdmch95
澳門衛星,http://url.cdnhs.store:47767/hstw.php?id=tdmch96#http://url.cdnhs.store:47767/hstw.php?id=tdmch96
TVB娱乐新闻,http://url.cdnhs.store:47767/hstw.php?id=MytvTvbEntertainment#http://url.cdnhs.store:47767/hstw.php?id=tvbentertaimenthd#http://url.cdnhs.store:47767/hstw.php?id=TVBEntertainmentNewsHK#http://url.cdnhs.store:47767/hstw.php?id=TVBEntertainmentNews#http://url.cdnhs.store:47767/hstw.php?id=CTVE#http://url.cdnhs.store:47767/hstw.php?id=TVBE#http://url.cdnhs.store:47767/hstw.php?id=MytvTvbEntertainment#http://url.cdnhs.store:47767/hstw.php?id=tvbentertaimenthd#http://url.cdnhs.store:47767/hstw.php?id=TVBEntertainmentNewsHK#http://url.cdnhs.store:47767/hstw.php?id=TVBEntertainmentNews#http://url.cdnhs.store:47767/hstw.php?id=CTVE#http://url.cdnhs.store:47767/hstw.php?id=TVBE#http://url.cdnhs.store:47767/hstw.php?id=MytvTvbEntertainment#http://url.cdnhs.store:47767/hstw.php?id=tvbentertaimenthd#http://url.cdnhs.store:47767/hstw.php?id=TVBEntertainmentNewsHK#http://url.cdnhs.store:47767/hstw.php?id=TVBEntertainmentNews#http://url.cdnhs.store:47767/hstw.php?id=CTVE#http://url.cdnhs.store:47767/hstw.php?id=TVBE
凤凰资讯台,http://url.cdnhs.store:47767/hstw.php?id=MytvPhoenixInfo#http://url.cdnhs.store:47767/hstw.php?id=phoenixinfo#http://url.cdnhs.store:47767/hstw.php?id=PIN#http://url.cdnhs.store:47767/hstw.php?id=MytvPhoenixInfo#http://url.cdnhs.store:47767/hstw.php?id=phoenixinfo#http://url.cdnhs.store:47767/hstw.php?id=PIN#http://url.cdnhs.store:47767/hstw.php?id=MytvPhoenixInfo#http://url.cdnhs.store:47767/hstw.php?id=phoenixinfo#http://url.cdnhs.store:47767/hstw.php?id=PIN
HBO,http://url.cdnhs.store:47767/hstw.php?id=NowHBO115#http://url.cdnhs.store:47767/hstw.php?id=NowHBOHK#http://url.cdnhs.store:47767/hstw.php?id=HBOHK#http://url.cdnhs.store:47767/hstw.php?id=hbosg#http://url.cdnhs.store:47767/hstw.php?id=hbowj#http://url.cdnhs.store:47767/hstw.php?id=96#http://url.cdnhs.store:47767/hstw.php?id=hbotw#http://url.cdnhs.store:47767/hstw.php?id=HBOSG#http://url.cdnhs.store:47767/hstw.php?id=HBOFHDEN#http://url.cdnhs.store:47767/hstw.php?id=HBOFHDMY#http://url.cdnhs.store:47767/hstw.php?id=hbosg#http://url.cdnhs.store:47767/hstw.php?id=HBOEN#http://url.cdnhs.store:47767/hstw.php?id=HBOMY#http://url.cdnhs.store:47767/hstw.php?id=hbosg
HBOHits,http://url.cdnhs.store:47767/hstw.php?id=HBOHitsHK
HBOFamily,http://url.cdnhs.store:47767/hstw.php?id=HBOFamilyHK
HBOSignature,http://url.cdnhs.store:47767/hstw.php?id=HBOSignatureHK
mySUPER Sports,http://url.cdnhs.store:47767/hstw.php?id=MytvSUPERSports
mySUPER直播足球2台,http://url.cdnhs.store:47767/hstw.php?id=MytvSports2
mySUPER直播足球3台,http://url.cdnhs.store:47767/hstw.php?id=MytvSports3#http://url.cdnhs.store:47767/hstw.php?id=EVT3
mySUPER直播足球4台,http://url.cdnhs.store:47767/hstw.php?id=MytvSports4
mySUPER直播足球5台,http://url.cdnhs.store:47767/hstw.php?id=MytvSports5
mySUPER直播足球6台,http://url.cdnhs.store:47767/hstw.php?id=MytvSports6
凤凰电影,http://url.cdnhs.store:47767/hstw.php?id=PhoenixMovies
龙祥电影,http://url.cdnhs.store:47767/hstw.php?id=LSTIME
天映经典,http://url.cdnhs.store:47767/hstw.php?id=MytvCCM#http://url.cdnhs.store:47767/hstw.php?id=CCMoviesHK#http://url.cdnhs.store:47767/hstw.php?id=CCMoviesCN#http://url.cdnhs.store:47767/hstw.php?id=CCCM
澳门莲花,http://url.cdnhs.store:47767/hstw.php?id=LotustvMacau#http://url.cdnhs.store:47767/hstw.php?id=Macaulotustv#http://url.cdnhs.store:47767/hstw.php?id=lotusmacau
翡翠台(EAST),http://url.cdnhs.store:47767/hstw.php?id=TVBJEAST
翡翠台(WEST),http://url.cdnhs.store:47767/hstw.php?id=TVBJWEST
翡翠台(US),http://url.cdnhs.store:47767/hstw.php?id=TVBJAUS
翡翠台(UK),http://url.cdnhs.store:47767/hstw.php?id=TVBJUK
TVB1,http://url.cdnhs.store:47767/hstw.php?id=TVB1West
TVB明珠劇集台,http://url.cdnhs.store:47767/hstw.php?id=TVBPearlDramaUS
TVBJ1,http://url.cdnhs.store:47767/hstw.php?id=TVBJ1West
TVB翡翠劇集台,http://url.cdnhs.store:47767/hstw.php?id=TVBDramaWest
TVB翡翠娱乐综合台,http://url.cdnhs.store:47767/hstw.php?id=TVBEWest
mySUPER獎門人,http://url.cdnhs.store:47767/hstw.php?id=MytvAwardWinner
mySUPER EYT,http://url.cdnhs.store:47767/hstw.php?id=MytvEYT
mySUPER識食,http://url.cdnhs.store:47767/hstw.php?id=MytvFoodKnowledge
mySUPER識嘆,http://url.cdnhs.store:47767/hstw.php?id=MytvSigh
mySUPER Music,http://url.cdnhs.store:47767/hstw.php?id=MytvMusic
mySUPER金曲,http://url.cdnhs.store:47767/hstw.php?id=MytvGoldenSongs
mySUPER煲劇,http://url.cdnhs.store:47767/hstw.php?id=MytvWatchTVSeries
mySUPER劇場,http://url.cdnhs.store:47767/hstw.php?id=MytvTheater
mySUPER話當年,http://url.cdnhs.store:47767/hstw.php?id=MytvTalkAboutThePast
中国电影频道,http://url.cdnhs.store:47767/hstw.php?id=MytvChinaMovie#http://url.cdnhs.store:47767/hstw.php?id=CMCMoviesHK

香港HK(备）,#genre#
明珠台,http://hls.168.us.kg/u/84/master.m3u8#http://iptv.4666888.xyz/iptv2A.php?id=29#https://o11.163189.xyz/stream/tvb/mzt/#http://rihou.cc:555/tv/[Bx]无线明珠#http://rihou.cc:555/tv/[Mt]无线明珠#https://cdn9.163189.xyz/smt1.1.php?id=pearl_twn#https://cdn9.163189.xyz/smt3.1.1.php?id=pearl_twn#http://php.jdshipin.com:8880/smt.php?id=pearl_twn#https://smt.1678520.xyz/smt3.2.1.php?id=pearl_twn#http://r.jdshipin.com/ZQ4kN#http://php.jdshipin.com/TVOD/iptv.php?id=mzt2#https://mytv.cdn.loc.cc/o12.php?id=mzt#http://hls.168.us.kg/u/84/master.m3u8#http://rihou.cc:555/tv/[Pd]无线明珠#http://php.jdshipin.com/PLTV/iptv.php?id=mzt
无线新闻台,http://r.jdshipin.com/CkuBd#http://hls.168.us.kg/u/83/master.m3u8#http://74.91.26.218:82/live/inews.m3u8#https://cdn6.101.qzz.io/163189/wxxw#http://bxtv.3a.ink/api.php?id=wxxw#http://hls.168.us.kg/u/83/master.m3u8#http://rihou.cc:555/tv/[Mt]无线新闻#https://cdn6.101.qzz.io/163189/wxxw#http://74.91.26.218:82/live/inews.m3u8#http://74.91.26.218:82/live/inews.m3u8#http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw#http://rihou.cc:555/tv/[Mt]无线新闻#http://rihou.cc:555/tv/[Bx]无线新闻#http://php.jdshipin.com:8880/smt.php?id=inews_twn#https://smt.1678520.xyz/smt3.2.1.php?id=inews_twn#http://r.jdshipin.com/CkuBd#http://hls.168.us.kg/u/83/master.m3u8#https://cdn9.163189.xyz/smt1.1.php?id=inews_twn#https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn#http://bxtv.3a.ink/api.php?id=wxxw
翡翠台1080p,http://74.91.26.218:82/live/jade.m3u8#https://o11.163189.xyz/stream/tvb/fct/#http://bxtv.3a.ink/api.php?id=fct#http://rihou.cc:555/tv/[Pd]无线翡翠#http://r.jdshipin.com/62WM7#http://mytv.cdn.loc.cc/o12.php?id=fct#http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct2
翡翠台4K,http://rihou.cc:555/tv/[PL]无线翡4k#https://www.wmviv.com/iptv/bc2t.php?id=fct4k#http://rihou.cc:555/tv/[PL]无线翡4k#https://www.wmviv.com/iptv/bc2t.php?id=fct4k#http://rihou.cc:555/tv/[PL]无线翡4k#https://www.wmviv.com/iptv/bc2t.php?id=fct4k#https://cdn6.163189.xyz/163189/fct4k#https://o11.163189.xyz/stream/tvb/fct4k/
明珠台1080p,http://iptv.4666888.xyz/iptv2A.php?id=29#http://rihou.cc:555/tv/[Pd]无线明珠#https://o11.163189.xyz/stream/tvb/mzt/#http://php.jdshipin.com/PLTV/iptv.php?id=mzt#http://php.jdshipin.com/TVOD/iptv.php?id=mzt
TVB1 1080p,https://6.cdn.loc.cc/163189.php?id=tvb1
TVBJ1 1080p,http://iptv.4666888.xyz/iptv2A.php?id=26#https://6.cdn.loc.cc/163189.php?id=j1#http://php.jdshipin.com/TVOD/iptv.php?id=j1#https://6.cdn.loc.cc/163189.php?id=j1
TVB plus 1080p,http://74.91.26.218:82/live/j2.m3u8#https://o11.163189.xyz/stream/tvb/tvbp/#http://bxtv.3a.ink/api.php?id=tvbp#http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbp#https://cdn6.163189.xyz/163189/tvbp
TVB星河720p,http://cdn10.163189.xyz/163189/xinghe#https://cdn6.101.qzz.io/163189/tvbxh#http://rihou.cc:555/tv/[Pd]无线星河#http://rihou.cc:555/tv/[PL]无线星河#http://r.jdshipin.com/Voac4
TVB无线千禧1080p,http://bxtv.3a.ink/api.php?id=qxjd#http://rihou.cc:555/tv/[Bx]无线千禧
TVB千禧经典1080p,https://o11.163189.xyz/stream/live/tvbc/
TVB千禧经典540p,http://74.91.26.218:82/live/tvbjd.m3u8
TVB功夫720p,http://rihou.cc:555/tv/[Pd]无线功夫#https://cdn6.101.qzz.io/163189/yzwx#P2p://starvod.xyz:19806/6043814031384523bc272f4f87aeb298.ts
TVB娱乐新闻台720p,https://cdn6.101.qzz.io/163189/ylxw#http://rihou.cc:555/tv/[PL]无线娱乐
ViuTV 1080p,https://stream1.freetv.fun/5fc2ba313b387d2b2538a2e46aee6266cc10890fc8b8ccf478498b82af6f7c3b.m3u8#https://stream1.freetv.fun/45181db55db70a3fc349faf2ef2b901599a9cbc7106f2674134cac2db74b2f81.m3u8#https://cdn.163189.xyz/163189/viu
ViuTV6 1080p,https://stream1.freetv.fun/732f193d67c8884d4ea74fab208403ff6495f2298e32f33ffbb019c1171ac507.ctv
RHK31 1080p,https://live.catvod.com/iptv.php?id=rthk31#http://php.jdshipin.com/TVOD/iptv.php?id=rthk31#http://rihou.cc:555/tv/[PL]RTHK-31#http://cdn.163189.xyz/163189/rthk31
RHK32 1080p,https://live.catvod.com/iptv.php?id=rthk32#http://cdn.163189.xyz/163189/rthk32#http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32#http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
HOY76 1080p,http://hls.168.us.kg/u/76/master.m3u8
HOY77 1080p,http://hls.168.us.kg/u/77/master.m3u8#http://php.jdshipin.com/TVOD/iptv.php?id=hoytv#http://iptv.4666888.xyz/iptv2A.php?id=35#http://cdn.163189.xyz/163189/hoy
HOY78 1080p,http://hls.168.us.kg/u/78/master.m3u8#http://iptv.4666888.xyz/iptv2A.php?id=31
凤凰中文HD 1080p,https://cdn6.101.qzz.io/163189/fhzw#http://rihou.cc:555/tv/[Bx]凤凰中文#http://rihou.cc:555/tv/[PL]凤凰中文#http://r.jdshipin.com/cCCzW#http://bxtv.3a.ink/api.php?id=fhzw#https://cdn6.101.qzz.io/163189/fhzw
凤凰资讯HD 1080p,https://cdn6.101.qzz.io/163189/fhzx#http://rihou.cc:555/tv/[PL]凤凰资讯#http://r.jdshipin.com/0Rp07
凤凰香港台1080p,https://cdn6.101.qzz.io/163189/fhhk#http://rihou.cc:555/tv/[Bx]凤凰香港#http://rihou.cc:555/tv/[PL]凤凰香港#http://r.jdshipin.com/yDoTN
Now新闻台1080p,http://hls.168.us.kg/u/332/master.m3u8#http://rihou.cc:555/tv/[Mt]Now新闻#https://cdn.163189.xyz/163189/now#http://rihou.cc:555/tv/[Cx]Now新闻#http://cdn.veryfast.filegear-sg.me/live/now/stream.m3u8
Now财经1080p,http://hls.168.us.kg/u/333/master.m3u8#http://rihou.cc:555/tv/[Mt]Now财经
Now直播1080p,https://stream1.freetv.fun/2513c26261a06c512471eb0ad14c99576978654e8e494c2a8cd6571c3a3b7c50.ctv#https://stream1.freetv.fun/20a385a5c465c7bbffb60b3309e265829208c3fbf4e3fd0eedbca1776b2c8f23.m3u8#http://rihou.cc:555/tv/[Mt]Now直播
Now体育1080p,http://rihou.cc:555/tv/[Mt]Now体育
VIUTV6,http://hls.168.us.kg/us/96/master.m3u8#https://stream1.freetv.fun/732f193d67c8884d4ea74fab208403ff6495f2298e32f33ffbb019c1171ac507.ctv#https://smt.1678520.xyz/smt3.2.1.php?id=viusix_twn#https://cdn9.163189.xyz/smt3.1.1.php?id=viusix_twn#http://php.jdshipin.com:8880/smt.php?id=viusix_twn#https://cdn9.163189.xyz/smt1.1.php?id=viusix_twn
NOW新闻台,http://hls.168.us.kg/u/331/master.m3u8#http://cdn.163189.xyz/163189/now#http://hls.168.us.kg/u/332/master.m3u8#http://rihou.cc:555/tv/[Mt]Now新闻#https://cdn.163189.xyz/163189/now#http://rihou.cc:555/tv/[Cx]Now新闻#http://rihou.cc:555/tv/[Mt]Now新闻#http://cdn.163189.xyz/163189/now#http://hls.168.us.kg/u/332/master.m3u8
NOW直播台,http://hls.168.us.kg/u/332/master.m3u8#http://rihou.cc:555/tv/[Mt]Now直播#https://stream1.freetv.fun/2513c26261a06c512471eb0ad14c99576978654e8e494c2a8cd6571c3a3b7c50.ctv#https://stream1.freetv.fun/20a385a5c465c7bbffb60b3309e265829208c3fbf4e3fd0eedbca1776b2c8f23.m3u8#http://rihou.cc:555/tv/[Mt]Now直播#http://rihou.cc:555/tv/[Mt]Now直播#http://hls.168.us.kg/u/331/master.m3u8
翡翠台,http://hls.168.us.kg/u/83/master.m3u8#http://hls.168.us.kg/u/81/master.m3u8#http://iptv.4666888.xyz/iptv2A.php?id=34#http://74.91.26.218:82/live/jade.m3u8#https://o11.163189.xyz/stream/tvb/fct/#http://bxtv.3a.ink/api.php?id=fct#http://rihou.cc:555/tv/[Pd]无线翡翠#http://r.jdshipin.com/62WM7#http://mytv.cdn.loc.cc/o12.php?id=fct#http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct2#http://rihou.cc:555/tv/[PL]无线翡4k#https://www.wmviv.com/iptv/bc2t.php?id=fct4k#http://74.91.26.218:82/live/jade.m3u8#https://o11.163189.xyz/stream/tvb/fct/#http://bxtv.3a.ink/api.php?id=fct#http://rihou.cc:555/tv/[Pd]无线翡翠#http://r.jdshipin.com/62WM7#http://mytv.cdn.loc.cc/o12.php?id=fct#http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct2#https://o11.163189.xyz/stream/tvb/fct4k/#http://iptv.4666888.xyz/iptv2A.php?id=34#http://rihou.cc:555/tv/[Bx]无线翡翠#http://rihou.cc:555/tv/[Mt]无线翡翠#http://php.jdshipin.com/TVOD/iptv.php?id=fct3#http://php.jdshipin.com/TVOD/iptv.php?id=fct#http://hls.168.us.kg/u/81/master.m3u8#http://php.jdshipin.com/TVOD/iptv.php?id=fct2#https://mytv.cdn.loc.cc/o12.php?id=fct#http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3&token=512df05ba47edb46400575c93e179adb7981226d414516400ed1d382cb126adc517715d4ccd3a2276bf3c7b72d52f58905225cf0b1cc461b7888443f#https://cdn9.163189.xyz/smt3.1.1.php?id=jade_twn#http://r.jdshipin.com/62WM7#https://cdn9.163189.xyz/smt1.1.php?id=jade_twn#http://r.jdshipin.com/qrfbg#http://rihou.cc:555/tv/[Pd]无线翡翠#http://php.jdshipin.com:8880/smt.php?id=jade_twn
TVB J2,http://hls.168.us.kg/u/82/master.m3u8#https://o11.163189.xyz/stream/tvb/tvbp/#http://74.91.26.218:82/live/j2.m3u8#http://74.91.26.218:82/live/j2.m3u8#https://o11.163189.xyz/stream/tvb/tvbp/#http://bxtv.3a.ink/api.php?id=tvbp#http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbp#https://cdn6.163189.xyz/163189/tvbp#https://o11.163189.xyz/stream/tvb/tvbp/#http://74.91.26.218:82/live/j2.m3u8#https://o11.163189.xyz/stream/tvb/tvbp/#https://smt.1678520.xyz/smt3.2.1.php?id=j2_twn#http://r.jdshipin.com/Nr5jq#http://r.jdshipin.com/ndGgS#https://cdn9.163189.xyz/smt1.1.php?id=j2_twn#http://php.jdshipin.com:8880/smt.php?id=j2_twn#https://cdn9.163189.xyz/smt3.1.1.php?id=j2_twn明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt#http://hls.168.us.kg/u/82/master.m3u8#http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbp#http://bxtv.3a.ink/api.php?id=tvbp#https://cdn6.163189.xyz/163189/tvbp
HOY 76,http://hls.168.us.kg/u/76/master.m3u8#http://hls.168.us.kg/u/76/master.m3u8#http://hls.168.us.kg/u/76/master.m3u8
HOY 77,http://hls.168.us.kg/u/77/master.m3u8#http://hls.168.us.kg/u/77/master.m3u8#http://php.jdshipin.com/TVOD/iptv.php?id=hoytv#http://iptv.4666888.xyz/iptv2A.php?id=35#http://cdn.163189.xyz/163189/hoy#https://cdn6.101.qzz.io/163189/hoy#http://hls.168.us.kg/u/77/master.m3u8#http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
HOY 78,http://hls.168.us.kg/u/78/master.m3u8#http://hls.168.us.kg/u/78/master.m3u8#http://iptv.4666888.xyz/iptv2A.php?id=31#http://rihou.cc:555/tv/[Mt]有线新闻#http://hls.168.us.kg/u/78/master.m3u8
NOW财经台,http://hls.168.us.kg/u/333/master.m3u8#http://hls.168.us.kg/u/333/master.m3u8#http://rihou.cc:555/tv/[Mt]Now财经#http://hls.168.us.kg/u/333/master.m3u8#http://rihou.cc:555/tv/[Mt]Now财经#http://rihou.cc:555/tv/[Mt]Now财经#http://hls.168.us.kg/u/333/master.m3u8
NOW体育台,http://hls.168.us.kg/u/630/master.m3u8#http://rihou.cc:555/tv/[Mt]Now体育#http://rihou.cc:555/tv/[Mt]Now体育#http://rihou.cc:555/tv/[Mt]Now体育
TVB翡翠(馬來),http://iptv.4666888.xyz/iptv2A.php?id=28
VIUTV,https://stream1.freetv.fun/5fc2ba313b387d2b2538a2e46aee6266cc10890fc8b8ccf478498b82af6f7c3b.m3u8#https://stream1.freetv.fun/45181db55db70a3fc349faf2ef2b901599a9cbc7106f2674134cac2db74b2f81.m3u8#https://cdn.163189.xyz/163189/viu#http://r.jdshipin.com/vSJvl#https://smt.1678520.xyz/smt3.2.1.php?id=viu1_twn#https://cdn9.163189.xyz/smt3.1.1.php?id=viu1_twn#http://php.jdshipin.com:8880/smt.php?id=viu1_twn#https://cdn9.163189.xyz/smt1.1.php?id=viu1_twn#http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
翡翠台字幕,http://mytv.cdn.loc.cc/o12.php?id=fct
明珠台字幕,http://mytv.cdn.loc.cc/o12.php?id=mzt
华丽翡翠台(多音轨字幕),https://o11.163189.xyz/stream/live/hlt/
华丽翡翠台(新加坡),https://o11.163189.xyz/stream/live/jade/
Astro AOD(多音轨字幕),https://o11.163189.xyz/stream/live/aod/
Astro AEC(多音轨字幕),https://o11.163189.xyz/stream/live/aec/
